"","Animal_A.tifdiff_vec2.txt","Animal_B.tiffdiff_vec2.txt","Animal_C.tifdiff_vec2.txt","Animal_D.tifdiff_vec2.txt","Animal_E.tifdiff_vec2.txt","Animal_F.tifdiff_vec2.txt","Animal_G.tifdiff_vec2.txt","Animal_H.tifdiff_vec2.txt","Animal_I.tifdiff_vec2.txt","Animal_J.tifdiff_vec2.txt","Animal_K.tifdiff_vec2.txt","Animal_L.tifdiff_vec2.txt","Animal_M.tifdiff_vec2.txt","Animal_N.tifdiff_vec2.txt","Animal_O.tifdiff_vec2.txt","Animal_P.tiffdiff_vec2.txt","Animal_R.tiffdiff_vec2.txt","Animal_U.tifdiff_vec2.txt","Animal_V.tifdiff_vec2.txt","Animal_W.tifdiff_vec2.txt","Animal_X.tifdiff_vec2.txt","Animal_Y.tifdiff_vec2.txt","Animal_Z.tifdiff_vec2.txt","Animal_Z1.tifdiff_vec2.txt","Animal_Z10.tiffdiff_vec2.txt","Animal_Z2.tifdiff_vec2.txt","Animal_Z4.tifdiff_vec2.txt","Animal_Z6.tiffdiff_vec2.txt","Animal_Z8.tiffdiff_vec2.txt","Animal_Z9.tiffdiff_vec2.txt"
"957",126.5,NA,40.48,21.34,24.42,100.98,23.1,NA,85.36,4.18,18.7,49.5,45.1,36.96,45.76,15.4,19.8,11.22,30.14,34.76,55.66,140.14,25.74,15.18,83.38,39.38,26.62,46.42,74.8,20.02
"958",126.5,NA,40.7,21.56,25.74,100.98,22.88,NA,85.58,3.96,18.7,49.5,45.1,37.18,45.54,15.4,19.8,10.78,30.14,34.32,55.66,140.14,25.3,15.18,83.38,39.38,26.84,46.42,74.58,20.02
"959",126.5,NA,40.92,23.1,25.74,100.98,22.22,NA,86.24,3.74,18.7,49.94,44.88,37.4,45.54,15.4,19.8,10.56,30.14,34.32,55.66,140.14,25.3,15.18,83.38,39.38,27.5,46.42,74.14,20.02
"960",126.5,NA,41.14,23.76,25.74,101.2,22.22,NA,86.24,3.3,18.7,49.94,44.66,37.84,45.54,15.4,19.8,10.34,30.14,34.1,56.54,140.8,24.42,14.96,83.38,39.38,27.5,46.42,73.92,20.02
"961",126.5,NA,41.14,24.2,25.96,101.42,22.22,NA,86.24,3.08,18.7,49.94,44.66,37.62,45.32,15.4,19.8,10.34,30.14,34.1,56.54,141.02,24.42,14.96,83.38,39.38,27.72,46.42,73.7,20.02
"962",126.5,NA,41.14,24.86,26.18,101.64,22.22,NA,86.24,2.42,18.7,50.6,44.66,37.4,45.32,14.74,19.8,10.34,30.14,33.44,56.54,140.8,24.2,14.96,83.38,39.38,27.94,46.42,73.48,20.02
"963",126.5,NA,41.36,24.86,26.4,101.64,22.22,NA,86.24,2.42,18.7,50.38,44,36.52,45.1,14.74,19.8,10.34,30.14,33.44,56.76,141.02,23.98,14.74,83.38,39.38,27.94,46.2,73.26,20.02
"964",127.16,NA,41.36,25.3,26.4,102.08,22.22,NA,86.24,2.2,18.7,50.38,44,36.52,45.1,14.74,19.8,10.12,30.14,33.44,56.98,141.24,23.76,14.74,83.38,39.38,27.94,45.98,73.04,20.02
"965",127.16,NA,41.58,25.52,26.4,102.08,22.44,NA,86.24,1.98,18.7,50.82,44,36.52,45.1,14.74,19.8,10.12,30.14,33.22,57.2,141.46,23.54,14.74,83.38,39.38,27.94,45.76,72.82,20.02
"966",127.16,NA,41.8,26.18,26.4,102.08,22.66,NA,86.24,1.76,18.7,51.04,43.56,35.64,45.1,14.74,19.8,10.12,30.14,33.22,57.42,141.68,23.54,14.74,83.38,39.38,27.94,45.54,72.6,18.92
"967",127.38,NA,41.8,26.4,26.4,102.08,22.88,NA,86.46,1.54,18.7,51.04,43.56,35.42,45.1,14.74,19.8,10.12,30.14,33.22,57.42,141.9,23.32,14.74,83.38,38.72,27.94,45.32,72.38,18.92
"968",127.6,NA,41.8,26.62,26.4,102.08,22.88,NA,91.52,1.32,18.7,50.82,43.56,35.2,45.1,14.74,19.58,10.12,30.58,33.22,57.42,142.12,23.32,14.74,83.38,38.72,27.94,45.1,72.38,18.92
"969",127.82,NA,42.02,27.28,26.4,102.08,22.88,NA,91.74,1.32,18.7,50.38,43.56,34.98,45.32,14.74,19.36,9.9,30.58,33,57.42,142.34,23.1,14.74,83.38,38.72,27.94,44.88,72.38,18.92
"970",127.82,NA,42.24,27.5,25.74,102.08,22.88,NA,91.96,1.32,18.7,50.6,43.12,34.32,45.32,14.74,19.14,9.9,30.58,33,57.42,142.56,22.66,14.96,83.38,38.72,27.94,44.88,72.38,18.92
"971",127.82,NA,42.24,27.5,25.74,102.08,22.88,NA,91.96,0.88,18.7,50.6,43.12,34.32,45.32,14.74,18.92,9.46,30.58,33,57.42,142.78,22.44,14.96,83.38,38.06,24.64,44.66,72.38,18.92
"972",127.82,NA,42.24,27.72,25.74,101.42,22.88,NA,91.96,0.88,18.7,50.38,43.12,34.32,45.54,14.74,18.92,9.24,30.58,33,57.42,143,22,14.96,81.62,37.84,24.64,44.66,72.38,18.92
"973",128.48,NA,42.24,27.94,25.74,101.2,22.88,NA,91.96,0.44,18.7,49.5,43.12,34.1,45.54,15.4,18.92,9.24,30.36,33,57.42,143,21.78,15.18,81.62,37.62,24.2,44.44,72.38,18.92
"974",128.48,NA,42.24,27.94,25.74,100.98,22.88,NA,92.18,0.44,18.7,49.28,43.12,33.88,45.54,15.4,18.7,9.02,30.14,33,57.42,143,20.02,15.18,81.62,37.4,23.98,44.44,72.38,18.92
"975",128.48,NA,42.24,27.94,25.74,100.98,22.88,NA,92.4,0.44,18.7,49.06,42.9,33.66,45.76,15.62,18.48,8.8,30.58,33.44,57.42,143,19.8,15.18,81.62,36.3,23.76,44.22,72.38,18.92
"976",129.36,NA,42.24,27.94,25.52,100.98,22.88,NA,92.4,0.44,18.7,49.06,42.68,33.44,45.76,15.62,18.26,8.8,30.36,33.66,57.42,142.78,19.14,15.18,81.62,36.08,23.76,44.22,70.62,18.92
"977",129.58,NA,42.68,27.94,25.3,100.98,22.88,NA,92.4,0.44,18.7,48.84,42.46,32.78,45.54,15.62,18.26,8.8,30.14,33.44,57.42,143,19.14,15.18,81.62,35.86,23.76,44,70.62,18.92
"978",129.8,NA,42.68,27.94,25.08,100.98,22.88,NA,91.96,0.44,18.7,48.4,42.46,32.78,45.32,15.84,18.26,8.8,30.14,33.44,57.42,143.22,19.14,15.18,81.62,31.68,23.76,43.56,70.62,19.14
"979",129.8,NA,43.56,27.94,25.08,101.64,22.88,NA,92.18,0.44,18.7,48.4,42.46,32.78,45.32,16.5,18.26,8.8,30.14,33.44,57.42,143.44,19.14,15.18,68.2,31.46,23.76,43.34,70.62,19.36
"980",129.8,NA,43.56,27.94,25.08,101.42,22.88,NA,90.42,0.88,18.7,47.3,42.46,32.78,45.1,16.5,17.6,8.8,30.14,33.44,57.42,143.44,18.26,15.18,68.2,31.24,21.56,42.9,70.62,19.58
"981",129.8,NA,44.22,27.94,25.08,101.2,22.88,NA,90.64,0.88,18.7,47.08,42.46,32.78,45.1,17.16,17.82,8.8,30.8,33,57.42,143.44,18.04,15.18,68.2,31.02,21.34,42.68,70.62,19.8
"982",130.46,NA,44.44,27.94,25.08,101.64,22.22,NA,90.86,1.76,18.7,47.08,42.46,32.78,45.1,17.38,17.82,8.8,30.8,32.78,57.42,143.44,17.82,14.96,68.2,29.92,21.12,42.24,70.62,20.02
"983",130.46,NA,44.66,27.5,25.08,101.64,22.22,NA,90.42,1.76,18.7,45.76,42.46,32.78,45.32,17.6,17.82,8.58,30.8,32.56,57.42,143.44,17.38,14.74,68.2,29.7,20.9,42.24,70.62,19.8
"984",130.46,NA,44.66,27.5,25.08,101.86,22.22,NA,90.64,3.52,18.7,45.54,42.46,31.9,45.1,17.82,18.04,8.58,30.8,32.34,57.42,143.44,17.16,14.52,68.2,29.48,20.68,42.02,68.64,19.58
"985",130.46,NA,44.22,27.06,25.3,102.08,22.88,NA,90.86,3.96,18.7,45.32,42.46,31.9,44.88,18.04,18.04,8.58,30.8,32.12,57.42,143.44,16.94,14.52,68.2,28.6,20.46,42.02,68.64,19.36
"986",130.46,NA,44.22,27.06,25.52,102.3,22.88,NA,90.86,4.4,18.7,45.1,42.46,31.9,44.66,18.26,18.04,8.58,31.24,32.12,57.42,143.66,16.94,14.3,68.2,28.6,20.46,42.02,68.64,19.14
"987",130.46,NA,44.66,26.84,25.74,102.08,22.88,NA,92.84,5.72,18.7,44.44,42.46,31.9,44.88,18.26,18.26,8.58,31.24,31.9,57.42,143.66,16.5,14.3,69.74,28.6,20.46,41.8,68.64,18.92
"988",131.12,NA,44.66,25.96,26.4,101.86,23.54,NA,93.06,5.94,18.7,44.44,42.46,31.9,44.88,18.26,18.26,8.58,31.24,31.9,57.42,143.66,16.5,14.3,69.52,28.6,20.02,41.8,68.64,18.48
"989",131.12,NA,44.66,25.74,26.4,102.08,23.76,NA,93.28,6.82,18.7,44.44,42.02,31.9,44.88,18.92,18.26,8.8,31.24,31.9,57.42,143.66,16.06,14.08,69.3,26.84,20.02,41.8,68.64,18.26
"990",131.12,NA,44.66,25.74,26.4,102.08,23.98,NA,94.6,7.04,18.7,43.34,42.02,32.78,44.88,19.14,18.26,9.02,31.24,31.9,57.2,143.88,16.06,14.08,69.08,26.84,20.02,41.58,68.64,18.04
"991",131.12,NA,44.66,25.96,27.06,102.08,24.86,NA,94.82,7.7,18.7,43.34,42.02,32.78,44.88,19.36,18.26,9.02,31.46,31.9,56.98,144.1,15.62,14.08,68.86,26.84,20.02,41.58,68.64,17.82
"992",131.12,NA,44.66,26.4,27.06,102.08,24.86,NA,95.04,7.92,18.7,42.9,42.02,32.78,44.88,19.58,18.26,9.02,31.68,31.9,56.76,144.76,15.62,13.86,68.64,25.52,20.02,41.58,68.64,17.6
"993",131.12,NA,44.66,26.4,27.06,102.08,24.86,NA,95.04,8.14,18.7,42.9,42.02,32.78,44.22,19.8,18.26,9.02,31.9,31.9,56.54,144.98,15.62,14.08,68.42,25.3,20.24,41.36,68.64,17.6
"994",131.12,NA,43.78,25.96,27.28,102.08,25.74,NA,95.04,9.46,18.7,42.24,41.36,34.32,44.22,20.02,18.26,8.8,32.56,31.9,56.32,144.54,15.62,14.3,69.96,25.08,20.46,41.36,68.64,17.6
"995",131.12,NA,43.78,25.96,27.5,102.08,25.96,NA,95.04,9.68,18.7,42.24,41.36,34.54,44.22,20.02,18.26,8.14,32.56,31.9,56.1,144.76,15.62,14.3,69.96,24.86,19.8,41.36,68.64,17.6
"996",131.12,NA,43.12,26.4,27.72,102.08,26.18,NA,95.04,10.12,18.7,42.24,40.92,34.76,43.56,20.02,18.26,7.92,32.56,31.9,55.88,144.76,15.62,14.52,69.96,23.98,19.8,41.14,68.64,17.6
"997",131.12,NA,43.12,26.4,27.72,102.08,27.72,NA,95.04,10.34,18.7,41.8,40.92,38.06,43.56,20.02,18.26,7.92,32.78,31.9,55.66,144.98,15.62,14.74,69.96,23.98,20.02,41.14,68.64,17.6
"998",131.12,NA,43.12,26.4,27.72,102.08,28.16,NA,95.04,11.44,18.7,41.58,34.1,38.06,43.56,20.24,18.26,7.48,33,32.12,55.44,144.76,15.62,14.74,69.96,23.98,20.24,41.14,68.64,17.6
"999",131.12,NA,43.12,26.4,27.72,102.08,28.6,NA,95.04,11.66,18.7,41.14,33.88,38.06,42.9,20.46,18.26,7.26,33,32.34,55.22,144.98,18.04,14.96,69.96,22.44,20.46,40.92,68.64,18.7
"1000",130.46,NA,42.68,26.4,27.72,102.08,28.6,NA,95.26,11.66,18.7,40.92,33.44,38.06,42.9,20.68,18.26,6.82,33,32.56,54.78,145.2,18.26,15.18,69.96,22.22,20.46,40.92,68.64,18.7
"1001",130.46,NA,42.68,26.84,27.72,102.08,28.6,NA,95.48,11.66,18.7,40.7,33.44,38.06,42.9,20.68,18.26,6.82,33,32.78,54.34,144.76,18.92,15.18,69.96,22,20.46,40.92,66.88,18.7
"1002",130.46,NA,42.68,26.84,27.72,101.64,28.6,NA,95.48,11.66,19.36,40.92,33.44,38.28,42.02,20.68,18.26,6.6,33.22,33,54.12,144.98,18.92,15.18,71.5,21.78,20.46,40.7,66.88,18.7
"1003",129.14,NA,42.46,26.84,28.38,101.64,28.6,NA,95.48,12.1,19.36,41.14,33.22,38.5,42.02,21.34,18.26,6.6,33.44,33.22,53.68,145.2,18.92,15.18,71.5,20.9,20.46,40.7,66.88,18.7
"1004",129.36,NA,42.46,26.62,28.38,101.64,28.82,NA,95.48,12.1,19.36,40.7,33,38.06,42.02,21.34,18.26,6.38,33.66,33.22,53.46,145.42,19.14,15.4,71.5,20.9,20.46,40.7,66.88,21.34
"1005",129.58,NA,42.46,26.62,28.38,101.64,29.04,NA,95.48,12.54,20.9,40.7,32.78,38.06,41.36,21.34,18.26,6.38,33.66,33,53.46,145.64,19.36,15.4,71.5,20.9,20.46,40.7,66.88,21.56
"1006",129.14,NA,42.24,27.06,28.38,101.64,29.26,NA,95.48,12.98,21.12,40.04,32.56,38.06,41.14,20.68,18.04,6.38,33.66,33,53.46,145.64,19.58,15.4,71.5,20.9,20.46,40.7,66.88,21.78
"1007",129.14,NA,42.24,27.06,28.38,100.98,29.26,NA,95.48,13.2,21.34,40.26,32.56,38.94,40.92,20.68,18.04,6.38,33.66,33,54.12,145.64,20.24,15.4,71.5,20.68,20.46,40.7,66.88,22
"1008",129.14,NA,42.02,27.06,28.38,100.98,29.26,NA,95.48,13.2,22.22,38.72,32.56,38.94,40.7,20.68,18.04,6.82,33.66,33,53.9,145.64,20.24,15.18,71.5,20.46,20.46,40.7,66.88,22.22
"1009",128.48,NA,42.02,27.06,28.38,100.54,29.26,NA,95.48,13.2,22.44,38.94,32.34,38.94,40.7,20.68,17.82,6.6,33.66,32.34,53.9,145.86,20.24,15.18,71.5,20.24,20.46,40.7,66.88,22.44
"1010",128.48,NA,41.8,26.84,28.38,100.54,29.26,NA,95.48,13.2,22.66,39.16,31.9,38.94,40.7,20.68,17.82,6.6,33.66,32.12,53.68,145.86,20.24,15.18,73.26,20.68,20.46,40.7,66.88,21.12
"1011",128.48,NA,41.58,26.62,28.38,100.54,29.26,NA,95.48,13.2,23.76,38.72,31.9,38.06,40.7,20.02,17.82,6.82,33.66,31.9,53.68,146.08,20.24,14.96,73.26,20.46,20.46,40.7,67.1,21.12
"1012",128.48,NA,41.36,26.4,28.38,100.32,29.26,NA,95.48,13.86,23.76,38.72,31.68,38.06,40.04,19.8,17.6,7.04,33.66,31.46,53.46,146.08,20.24,14.96,73.26,20.24,20.46,40.7,67.1,21.12
"1013",128.48,NA,40.92,26.18,28.38,100.1,29.26,NA,95.04,13.86,23.76,39.38,31.46,38.06,40.04,19.58,17.6,6.82,33.66,31.24,53.46,146.3,20.24,14.96,73.26,20.02,20.46,40.7,67.32,21.12
"1014",128.48,NA,40.92,25.96,28.38,99.88,29.92,NA,94.82,13.86,24.42,39.6,31.24,37.4,40.04,18.26,17.6,6.82,33.66,31.24,53.24,146.08,20.46,14.96,73.26,20.02,22,40.7,67.32,21.12
"1015",128.48,NA,40.04,25.96,28.38,99.88,29.92,NA,94.6,13.86,24.64,39.38,31.02,37.4,18.92,18.26,17.6,5.94,33.66,30.14,53.9,146.3,20.9,14.96,73.26,20.02,22,40.7,67.54,21.12
"1016",128.48,NA,40.04,25.96,28.38,99.88,29.92,NA,94.38,13.86,24.86,39.6,31.02,37.4,18.92,18.26,17.6,5.94,33.44,29.7,53.68,146.52,21.12,14.74,73.26,20.02,22,40.7,67.54,21.12
"1017",128.48,NA,40.26,26.4,28.38,99.44,30.58,NA,93.72,13.86,25.08,40.04,31.02,37.4,18.92,17.82,17.6,5.94,33.44,29.48,53.46,146.3,21.34,14.74,73.26,20.9,23.54,40.48,67.76,21.12
"1018",129.14,NA,40.04,26.4,29.26,99.44,30.8,NA,93.5,13.86,25.08,40.26,30.8,37.4,19.58,17.82,17.6,5.72,33.44,29.26,53.24,146.52,21.78,14.74,73.26,21.12,23.54,40.26,67.76,21.12
"1019",129.14,NA,39.82,26.18,29.48,99.44,31.02,NA,93.5,13.86,25.08,40.48,30.8,37.62,19.58,17.82,17.6,5.72,33.22,29.04,53.24,146.3,22,14.74,73.26,21.34,24.86,40.04,67.98,21.12
"1020",129.14,NA,39.6,25.96,29.7,99.44,31.02,NA,93.5,13.86,25.08,40.48,30.58,37.62,19.58,17.82,17.6,5.72,33.22,28.82,53.24,146.3,22.44,14.74,73.26,21.56,25.08,39.82,68.2,25.74
"1021",129.14,NA,39.38,25.96,29.92,99.44,30.8,NA,93.5,13.86,24.86,40.7,30.58,36.3,19.58,17.82,17.38,5.72,33.22,28.6,53.24,145.64,22.44,14.74,73.26,21.78,25.74,39.6,68.2,25.52
"1022",129.36,NA,39.38,25.52,29.7,99.44,30.58,NA,93.5,13.86,24.86,40.7,30.58,36.3,19.58,17.16,17.16,5.72,33,28.6,54.12,145.64,22.44,14.74,73.26,22,25.74,39.38,68.42,25.52
"1023",129.36,NA,39.38,25.52,29.48,99.44,27.28,NA,93.5,13.86,24.86,40.48,30.36,36.52,19.58,17.16,16.94,5.72,33,28.6,54.12,145.86,22.44,14.52,73.26,22.22,25.74,39.16,68.42,25.3
"1024",129.58,NA,38.5,25.08,29.26,99.44,27.28,NA,93.5,13.86,25.52,40.26,30.58,36.52,19.58,17.16,16.94,5.72,32.78,28.82,54.12,145.86,22.88,14.3,73.26,25.52,26.4,39.16,68.64,25.3
"1025",129.58,NA,38.5,25.08,29.26,99.44,27.28,NA,92.4,14.08,25.52,40.26,30.8,36.52,20.9,17.16,16.94,5.72,32.56,28.82,54.12,145.86,22.88,13.64,76.56,25.52,26.4,39.16,68.64,22.66
"1026",129.8,NA,38.28,25.08,29.26,99.44,27.94,NA,92.4,14.52,25.52,40.26,31.02,36.52,20.9,17.16,16.94,5.72,32.56,29.04,54.12,145.86,23.54,13.42,76.56,25.52,25.74,39.16,68.86,26.4
"1027",129.8,NA,38.06,25.52,29.26,99.44,27.94,NA,92.4,14.74,26.4,40.26,31.24,36.52,20.9,17.16,16.94,5.72,32.56,29.48,54.12,146.08,23.76,13.2,76.56,25.52,25.74,39.16,68.86,26.4
"1028",129.8,NA,37.62,25.52,29.26,99.44,27.94,NA,92.4,14.74,26.4,40.26,31.68,36.52,22.44,17.16,16.94,5.72,32.56,29.48,54.12,146.3,24.86,13.2,76.56,26.18,25.74,39.16,69.08,26.18
"1029",129.8,NA,37.62,25.52,29.26,99.44,28.16,NA,92.18,14.74,26.4,40.26,32.12,36.52,22.44,17.16,16.94,5.72,32.56,29.48,54.12,146.52,24.86,13.2,76.56,26.18,25.74,39.16,69.3,26.18
"1030",129.8,NA,37.62,25.52,29.26,99.44,28.38,NA,91.96,15.18,26.4,40.26,32.78,36.52,22.44,17.16,16.94,6.16,32.34,29.48,54.78,146.3,25.3,12.98,76.56,26.18,25.74,38.94,69.52,25.96
"1031",129.8,NA,37.62,25.3,30.58,99.44,28.6,NA,91.74,15.18,26.4,40.26,32.34,36.52,24.42,17.16,16.94,6.38,32.34,29.7,54.78,146.52,25.3,12.98,76.56,26.18,25.3,38.72,69.74,26.84
"1032",129.8,NA,36.96,25.3,30.58,99.22,29.26,NA,91.52,15.18,26.4,40.26,32.34,36.52,24.42,17.16,16.94,6.6,32.12,29.92,54.78,146.74,25.74,11.66,79.86,26.18,25.3,38.5,69.96,26.62
"1033",129.8,NA,36.74,25.3,30.58,99,29.26,NA,91.52,15.18,26.4,40.26,32.34,36.74,24.42,17.16,16.94,6.6,31.9,30.14,55.66,146.96,25.74,11.44,79.86,26.18,23.98,38.28,70.18,26.4
"1034",129.8,NA,36.52,25.08,30.58,99,29.26,NA,91.52,15.18,26.4,39.82,32.34,36.74,25.96,17.16,16.72,6.82,31.9,30.36,55.66,146.96,26.18,11.22,79.86,26.18,23.98,38.06,70.4,26.18
"1035",129.8,NA,36.52,24.86,30.58,99,28.6,NA,91.3,15.18,26.4,39.82,32.34,36.74,25.96,17.16,16.72,7.04,31.9,30.36,55.66,147.18,26.18,11,79.86,26.18,23.98,37.84,63.14,25.96
"1036",127.16,NA,36.52,24.86,30.58,99,28.6,NA,91.08,15.18,26.4,39.82,32.12,36.74,25.96,17.16,16.5,7.04,31.9,30.14,55.66,147.4,26.18,11,79.86,26.18,23.32,36.3,63.14,25.74
"1037",127.38,NA,36.08,24.86,30.58,99,28.6,NA,90.86,15.18,22.88,40.04,31.9,36.96,27.28,17.16,16.5,7.04,31.9,30.14,56.54,147.4,26.18,11,79.86,26.18,23.1,36.3,63.14,25.52
"1038",127.6,NA,36.08,24.86,30.58,99,22.88,NA,90.86,15.18,22.88,40.04,31.9,36.96,27.28,16.5,16.28,7.48,31.9,29.92,56.54,147.62,26.18,11,79.86,26.18,22.66,36.3,63.14,25.3
"1039",126.5,NA,36.3,24.86,30.58,99,22.88,NA,90.42,15.18,22.88,40.04,31.9,36.96,27.28,16.5,16.28,7.7,31.9,29.92,56.54,147.62,26.18,11,79.86,26.18,22.44,36.3,63.14,25.08
"1040",126.28,NA,36.52,24.86,29.92,99,22.88,NA,90.42,15.18,22.88,40.26,31.9,37.18,27.28,16.5,16.06,8.36,32.12,29.92,56.54,147.84,26.18,11,81.62,26.18,22.22,36.3,63.14,24.86
"1041",126.06,NA,36.3,24.86,29.92,99,22.22,NA,90.42,15.18,22.88,40.26,31.9,37.18,29.48,16.5,16.06,8.58,32.34,29.7,57.2,147.84,26.18,11,81.84,26.18,21.78,36.3,63.14,24.64
"1042",125.84,NA,36.52,24.86,29.92,99,22.22,NA,90.42,15.18,22.88,40.48,31.9,38.06,29.48,16.5,16.5,8.58,33,29.7,57.2,148.06,26.18,11,82.06,26.18,21.56,36.3,63.14,23.54
"1043",125.62,NA,36.52,24.86,29.92,99,22.22,NA,90.42,15.18,22.88,40.7,31.9,38.06,29.48,16.5,16.5,8.58,32.78,29.7,57.2,148.28,26.18,11,82.28,26.18,20.9,33.44,63.14,23.54
"1044",125.4,NA,36.74,24.64,29.92,99,20.68,NA,90.42,15.18,22.88,40.92,31.9,38.06,29.48,16.5,16.5,8.58,32.56,29.7,58.08,148.5,26.18,11.22,82.5,26.18,20.9,33.44,61.38,23.54
"1045",125.84,NA,36.96,24.42,29.92,99,20.02,NA,90.64,15.18,22.88,41.14,31.68,38.06,29.48,16.5,16.28,8.58,34.98,29.48,58.08,148.72,26.18,11.44,82.72,26.18,20.9,33.44,61.6,23.54
"1046",125.84,NA,36.96,24.42,27.94,99,19.58,NA,92.4,15.4,23.54,41.14,31.46,38.06,29.48,16.5,16.5,8.58,34.98,29.26,58.08,148.94,26.18,14.08,82.94,26.18,20.9,33.44,61.82,23.54
"1047",125.84,NA,36.52,24.42,27.94,99,19.58,NA,92.4,15.62,23.54,41.36,31.24,38.06,29.26,16.5,16.72,8.8,35.42,29.26,58.08,148.94,26.18,14.08,83.16,26.18,20.9,33.44,62.04,26.84
"1048",126.72,NA,36.74,24.42,27.94,99,19.58,NA,92.4,15.62,23.54,41.36,31.24,38.06,29.04,16.5,16.94,8.8,35.42,29.04,58.3,149.16,26.18,14.3,83.16,26.18,25.52,33.44,62.26,26.62
"1049",126.94,NA,36.96,24.42,26.62,99,18.92,NA,93.28,15.62,24.86,41.36,31.24,38.06,28.82,16.5,16.72,9.02,35.42,29.04,58.74,149.16,26.18,14.3,83.16,26.4,25.3,31.9,62.48,26.4
"1050",127.16,NA,36.96,24.42,26.62,99,18.92,NA,93.28,16.72,25.08,41.58,31.24,38.06,28.6,16.5,16.5,9.24,35.42,28.82,59.18,149.16,26.18,14.3,83.16,26.62,25.08,31.9,62.7,26.18
"1051",127.82,NA,36.96,24.42,26.62,99,18.92,NA,93.28,16.72,25.3,41.58,31.24,38.06,28.38,16.5,16.28,10.12,35.2,28.38,59.62,149.38,26.18,14.52,83.16,26.84,24.86,31.9,62.92,25.96
"1052",127.82,NA,37.18,24.42,26.62,99,18.92,NA,93.5,18.26,25.52,41.8,31.24,38.06,28.16,15.84,16.5,10.12,34.98,28.38,60.72,149.38,26.18,14.52,83.16,27.06,24.64,31.9,63.14,25.74
"1053",127.82,NA,37.4,24.42,26.62,99,18.92,NA,93.72,18.26,27.72,41.8,31.24,38.06,27.94,15.84,16.72,10.34,34.76,28.16,61.16,150.48,26.18,15.4,83.16,27.06,24.64,31.9,63.14,31.68
"1054",128.7,NA,37.62,24.42,26.62,98.78,18.92,NA,93.94,19.14,27.72,42.02,31.24,38.06,27.94,15.84,16.94,10.34,34.76,27.94,61.82,150.7,26.18,15.4,83.16,27.06,24.64,31.9,63.14,31.68
"1055",128.92,NA,37.62,24.42,26.62,98.56,18.92,NA,94.16,19.14,27.5,42.24,31.24,38.06,27.94,15.4,17.16,10.56,34.76,27.72,67.98,150.92,25.96,16.94,83.16,27.06,24.64,31.9,63.14,31.68
"1056",129.14,NA,37.62,24.42,26.62,98.34,18.92,NA,94.38,19.14,28.16,42.46,31.02,38.06,27.94,15.4,17.38,10.78,34.76,26.84,68.2,151.14,25.74,16.94,83.38,27.06,24.42,31.9,63.14,31.68
"1057",130.46,NA,37.84,24.42,26.62,98.34,18.92,NA,94.16,19.58,28.16,42.68,30.8,38.06,27.94,14.74,17.6,10.34,34.76,26.62,68.42,151.14,25.74,16.94,83.6,27.06,24.2,31.9,63.14,31.68
"1058",130.46,NA,38.06,24.42,25.96,98.34,18.92,NA,93.94,19.58,28.16,42.9,30.58,38.06,27.94,14.74,17.6,10.34,34.76,26.4,68.64,151.36,25.74,16.94,83.82,27.06,23.98,31.9,63.14,31.68
"1059",130.46,NA,38.06,24.42,25.96,98.34,18.92,NA,93.94,20.24,28.6,43.12,30.36,38.72,27.94,14.74,17.82,10.56,34.76,26.4,70.4,151.8,18.04,16.94,84.04,27.06,23.76,31.9,63.14,31.68
"1060",131.12,NA,38.5,24.42,25.96,98.34,18.92,NA,93.94,20.24,28.6,43.34,30.14,38.72,27.94,14.08,18.04,10.78,34.76,25.96,70.4,151.8,18.04,16.94,84.26,27.06,23.76,31.9,63.14,31.68
"1061",131.12,NA,38.28,24.42,25.3,98.34,19.58,NA,93.94,20.24,28.6,43.34,30.14,38.72,27.94,14.08,18.7,10.56,34.76,25.96,70.4,151.8,18.04,16.94,84.48,27.06,23.76,31.9,61.16,31.68
"1062",131.12,NA,38.5,24.42,25.3,98.34,19.8,NA,94.16,20.24,28.6,43.34,30.14,39.38,27.94,14.08,18.92,10.56,34.76,25.96,70.4,152.46,18.04,16.94,84.7,27.06,23.76,31.9,61.16,31.68
"1063",131.78,NA,38.5,24.42,25.3,98.34,20.02,NA,94.38,20.24,28.38,43.56,30.14,39.38,27.94,13.64,19.14,10.56,34.76,25.96,70.4,152.68,17.82,16.94,84.92,27.06,23.76,31.9,61.16,31.68
"1064",131.78,NA,39.38,23.76,25.3,98.34,20.24,NA,94.38,20.46,28.38,43.78,29.92,39.38,27.94,13.42,19.36,10.34,34.76,25.52,70.4,153.56,17.6,16.94,84.92,27.06,23.76,31.9,61.16,31.68
"1065",131.78,NA,39.16,23.54,25.3,98.56,20.46,NA,95.04,20.68,28.38,43.78,29.92,40.26,27.94,13.2,19.8,10.12,34.76,25.52,70.4,153.56,17.6,16.94,84.92,27.06,23.76,31.9,61.16,31.68
"1066",132.66,NA,38.94,23.54,25.3,98.78,20.68,NA,95.26,20.68,28.38,43.78,29.92,40.26,27.94,13.64,20.24,10.12,34.76,25.52,71.06,154,17.6,16.94,84.92,27.06,23.76,31.9,61.16,31.68
"1067",132.88,NA,39.38,23.32,25.3,98.78,21.56,NA,95.48,20.9,28.38,44.22,29.7,40.26,27.94,13.64,20.46,9.9,34.76,25.52,71.06,154.22,17.6,17.16,84.92,27.06,23.76,31.9,61.16,31.68
