"","Animal_A.tifdiff_vec2.txt","Animal_B.tiffdiff_vec2.txt","Animal_C.tifdiff_vec2.txt","Animal_D.tifdiff_vec2.txt","Animal_E.tifdiff_vec2.txt","Animal_F.tifdiff_vec2.txt","Animal_G.tifdiff_vec2.txt","Animal_H.tifdiff_vec2.txt","Animal_I.tifdiff_vec2.txt","Animal_J.tifdiff_vec2.txt","Animal_K.tifdiff_vec2.txt","Animal_L.tifdiff_vec2.txt","Animal_M.tifdiff_vec2.txt","Animal_N.tifdiff_vec2.txt","Animal_O.tifdiff_vec2.txt","Animal_P.tiffdiff_vec2.txt","Animal_R.tiffdiff_vec2.txt","Animal_U.tifdiff_vec2.txt","Animal_V.tifdiff_vec2.txt","Animal_W.tifdiff_vec2.txt","Animal_X.tifdiff_vec2.txt","Animal_Y.tifdiff_vec2.txt","Animal_Z.tifdiff_vec2.txt","Animal_Z1.tifdiff_vec2.txt","Animal_Z10.tiffdiff_vec2.txt","Animal_Z2.tifdiff_vec2.txt","Animal_Z4.tifdiff_vec2.txt","Animal_Z6.tiffdiff_vec2.txt","Animal_Z8.tiffdiff_vec2.txt","Animal_Z9.tiffdiff_vec2.txt"
"48",122.038082280954,3.69835560908864,21.1534489478551,8.38113062639713,2.45052546484517,94.1261677851399,13.3574225441804,12.9498571416374,72.2141896655472,0.738716959000346,10.3411035099448,16.6016704011461,13.0347133074971,16.0254820719821,17.9704163520027,0.0736922693326472,2.57059222736537,4.66418649567819,11.1656979560449,21.8337038706955,16.643605762814,130.14629150884,8.20385503898156,11.1083818185034,24.2049922924351,13.2740602278483,16.02995059439,6.29594432431377,11.7384961270223,8.20416941904206
"49",122.224614260422,3.74234431120332,21.2255666987047,8.48971033562304,2.57699776477397,94.2228768125493,13.4289456974457,13.0175316877207,72.3764237678708,0.806396973585476,10.4102109271632,16.7262187445458,13.1336355458305,16.1137531411812,18.1406301824487,0.160916766841844,2.71706420709023,4.73255970193393,11.2482605557761,21.8851489360639,16.9420536968053,130.480170206639,8.28743367188812,11.1843608025873,24.6196446075793,13.3676138958203,16.1197829656399,6.4604242076504,11.9449301983555,8.32309426595313
"50",122.41114623989,3.786333013318,21.2976844495543,8.59829004484896,2.70347006470277,94.3195858399586,13.500468850711,13.085206233804,72.5386578701943,0.874076988170606,10.4793183443817,16.8507670879456,13.2325577841638,16.2020242103803,18.3108440128947,0.248141264351039,2.8635361868151,4.80093290818967,11.3308231555073,21.9365940014323,17.2405016307966,130.814048904439,8.37101230479469,11.2603397866713,25.0342969227235,13.4611675637922,16.2096153368898,6.62490409098702,12.1513642696888,8.4420191128642
"51",122.597678219358,3.83032171543268,21.369802200404,8.70686975407487,2.82994236463157,94.4162948673681,13.5719920039764,13.1528807798872,72.7008919725178,0.941757002755736,10.5484257616002,16.9753154313454,13.3314800224971,16.2902952795794,18.4810578433408,0.335365761860236,3.01000816653996,4.86930611444541,11.4133857552385,21.9880390668006,17.5389495647879,131.147927602238,8.45459093770125,11.3363187707552,25.4489492378677,13.5547212317642,16.2994477081398,6.78938397432364,12.357798341022,8.56094395977527
"52",122.784210198825,3.87431041754737,21.4419199512536,8.81544946330078,2.95641466456037,94.5130038947775,13.6435151572417,13.2205553259705,72.8631260748413,1.00943701734087,10.6175331788187,17.0998637747452,13.4304022608305,16.3785663487786,18.6512716737868,0.422590259369431,3.15648014626483,4.93767932070115,11.4959483549697,22.039484132169,17.8373974987792,131.481806300037,8.53816957060781,11.4122977548391,25.8636015530119,13.6482748997361,16.3892800793897,6.95386385766027,12.5642324123552,8.67986880668634
"53",122.970742178293,3.91829911966205,21.5140377021032,8.92402917252669,3.08288696448917,94.6097129221869,13.715038310507,13.2882298720538,73.0253601771648,1.077117031926,10.6866405960372,17.2244121181449,13.5293244991638,16.4668374179777,18.8214855042328,0.509814756878627,3.3029521259897,5.00605252695689,11.5785109547009,22.0909291975374,18.1358454327705,131.815684997837,8.62174820351438,11.488276738923,26.2782538681561,13.7418285677081,16.4791124506396,7.11834374099689,12.7706664836884,8.79879365359741
"54",123.157274157761,3.96228782177673,21.5861554529528,9.03260888175261,3.20935926441797,94.7064219495963,13.7865614637723,13.3559044181371,73.1875942794883,1.14479704651113,10.7557480132557,17.3489604615447,13.6282467374972,16.5551084871768,18.9916993346789,0.597039254387823,3.44942410571456,5.07442573321263,11.6610735544321,22.1423742629057,18.4342933667618,132.149563695636,8.70532683642094,11.5642557230069,26.6929061833003,13.83538223568,16.5689448218895,7.28282362433352,12.9771005550217,8.91771850050848
"55",123.343806137229,4.00627652389142,21.6582732038024,9.14118859097852,3.33583156434677,94.8031309770057,13.8580846170376,13.4235789642203,73.3498283818118,1.21247706109626,10.8248554304742,17.4735088049445,13.7271689758305,16.6433795563759,19.1619131651249,0.684263751897019,3.59589608543943,5.14279893946837,11.7436361541633,22.1938193282741,18.7327413007531,132.483442393435,8.7889054693275,11.6402347070908,27.1075584984445,13.928935903652,16.6587771931395,7.44730350767014,13.1835346263549,9.03664334741955
"56",123.530338116697,4.0502652260061,21.730390954652,9.24976830020443,3.46230386427557,94.8998400044151,13.929607770303,13.4912535103036,73.5120624841354,1.28015707568139,10.8939628476927,17.5980571483443,13.8260912141639,16.7316506255751,19.3321269955709,0.771488249406215,3.7423680651643,5.21117214572411,11.8261987538945,22.2452643936425,19.0311892347444,132.817321091235,8.87248410223407,11.7162136911748,27.5222108135887,14.0224895716239,16.7486095643894,7.61178339100677,13.3899686976881,9.15556819433061
"57",123.716870096165,4.09425392812078,21.8025087055016,9.35834800943035,3.58877616420437,94.9965490318245,14.0011309235683,13.5589280563869,73.6742965864589,1.34783709026652,10.9630702649112,17.7226054917441,13.9250134524972,16.8199216947742,19.502340826017,0.858712746915411,3.88884004488916,5.27954535197985,11.9087613536257,22.2967094590108,19.3296371687357,133.151199789034,8.95606273514063,11.7921926752587,27.9368631287328,14.1160432395959,16.8384419356393,7.77626327434339,13.5964027690213,9.27449304124168
