"","Animal_A.tifdiff_vec2.txt","Animal_B.tiffdiff_vec2.txt","Animal_C.tifdiff_vec2.txt","Animal_D.tifdiff_vec2.txt","Animal_E.tifdiff_vec2.txt","Animal_F.tifdiff_vec2.txt","Animal_G.tifdiff_vec2.txt","Animal_H.tifdiff_vec2.txt","Animal_I.tifdiff_vec2.txt","Animal_J.tifdiff_vec2.txt","Animal_K.tifdiff_vec2.txt","Animal_L.tifdiff_vec2.txt","Animal_M.tifdiff_vec2.txt","Animal_N.tifdiff_vec2.txt","Animal_O.tifdiff_vec2.txt","Animal_P.tiffdiff_vec2.txt","Animal_R.tiffdiff_vec2.txt","Animal_U.tifdiff_vec2.txt","Animal_V.tifdiff_vec2.txt","Animal_W.tifdiff_vec2.txt","Animal_X.tifdiff_vec2.txt","Animal_Y.tifdiff_vec2.txt","Animal_Z.tifdiff_vec2.txt","Animal_Z1.tifdiff_vec2.txt","Animal_Z10.tiffdiff_vec2.txt","Animal_Z2.tifdiff_vec2.txt","Animal_Z4.tifdiff_vec2.txt","Animal_Z6.tiffdiff_vec2.txt","Animal_Z8.tiffdiff_vec2.txt","Animal_Z9.tiffdiff_vec2.txt"
"136",0.0185139208464966,0.0398416254886748,0.0549334735358856,0.00626911598829702,3.12504833184026e-13,0.060735168690354,0.050690716517031,0.0216235227480879,0.0224569707693886,0.0182862406791541,0.0122372915406632,0.0101752537768615,0.00276803333566572,0.0294875693922331,0.0131424870353943,0.0134187461737404,0.0719410339593878,0.049856188966599,0.0185466668070228,0.0452836273766796,0.0174064932510697,0.0101623492408697,0.0134150758522338,0.0489284923237212,0.00957160806299558,0.0167120849892725,0.066032766413818,0.0150710403622211,0.0478946471388381,0.0634498527865052
"137",0.0184125804343576,0.0407060289593249,0.0551836810918319,0.00654501886429813,6.08450214845863e-13,0.0606864899940163,0.0513886756699,0.0222220724266441,0.022608739209739,0.018658362190106,0.0124119997711911,0.0103699135731985,0.00285061008747908,0.029317007621697,0.0131647452341221,0.0135395453665323,0.0715088438431215,0.0492499280342078,0.0189554662751893,0.0455893802277101,0.0175708059424736,0.0100414847726596,0.013682698481694,0.0502346454582423,0.00944794120923653,0.0166628234448151,0.0657473877575414,0.0153665473367066,0.0477207766330026,0.0636232372357854
"138",0.0183062755421212,0.041613293687422,0.0554253689859874,0.00682774689536362,1.16372622834974e-12,0.0606113089171222,0.0520977796926336,0.0228094463688703,0.022760163923874,0.0190304113318837,0.0126328709284993,0.0105924152091819,0.00293625160775249,0.029126765410405,0.0132031778189353,0.0136631311932253,0.0709458213511936,0.0486373971674329,0.0193719387668764,0.0458828344413219,0.0177224788573197,0.00993034741651301,0.0139469191204031,0.0515747315261278,0.00932922755487328,0.0166072998289514,0.0654413467532695,0.0156799048619784,0.0474042078790219,0.0636644027129244
"139",0.0181928117140418,0.042562950834083,0.05566015060747,0.00711642902212227,2.18466252794127e-12,0.060510895116242,0.052822649061474,0.023385764629122,0.0229114214089735,0.0194005472630439,0.0129014477695978,0.0108400677246293,0.00302566402988044,0.0289184619080108,0.0132647421991159,0.0137920067403225,0.0702858265792099,0.0480213668943451,0.0197949256656915,0.0461638458228396,0.0178645376963333,0.00982657098892548,0.0142037270758075,0.0529374720385232,0.00921638601987892,0.0165470644383177,0.0651156047279832,0.0160085166790224,0.0469616783596826,0.0635718557839787
"140",0.0180743846033951,0.0435696186057947,0.0558881282330596,0.00741090524446657,4.02149390643029e-12,0.060385244984389,0.053562398028397,0.023949303046504,0.023062810794401,0.0197668699225854,0.0132241395007367,0.011114230071676,0.00311951126627666,0.0286937763820344,0.0133455214524856,0.0139260234448106,0.0695386897659441,0.0474075503278424,0.0202241240824348,0.0464282749417066,0.0179967804253984,0.00972896184668697,0.0144522413268936,0.054319155325896,0.00910802402362368,0.0164837625777225,0.0647669221205784,0.0163498504383442,0.0464017105443866,0.0633457994672616
"141",0.017951301789154,0.044620279511837,0.0561089510844425,0.00771119889872451,7.24933045440335e-12,0.0602348811545338,0.054316153574554,0.0244983673468234,0.0232147227853121,0.0201274238494061,0.0136088872743401,0.0114161958057183,0.00321738465114483,0.0284506708866734,0.0134458006983316,0.0140658541856077,0.0687140988408067,0.0467990000953337,0.0206592706112121,0.0466771902702334,0.0181186054129354,0.00963722537948842,0.0146909695340523,0.0557158661995256,0.00900407353344833,0.0164183586640577,0.0643985877028135,0.0167032031093062,0.0457346784391528,0.0629868925355695
"142",0.017823645910038,0.0457093653575408,0.056319947428822,0.00801876112690045,1.28417143826196e-11,0.0600608905453986,0.0550843338601672,0.0250298417999357,0.0233673123243776,0.0204769386342079,0.0140449969138414,0.011751464120994,0.00331952963771325,0.0281970348823562,0.0135662079779087,0.0142121687644355,0.0678214971137406,0.0461980647574568,0.0211019209800763,0.046912717974506,0.0182256570267288,0.00955287778150033,0.0149185887912582,0.0571234940823079,0.00890446918311987,0.0163518890794234,0.0640142046990909,0.0170631933898916,0.044972657838349,0.0624747219578796
"143",0.0176894471192661,0.0468357930571153,0.0565204485070795,0.00833150568149837,2.37636076670804e-11,0.0598619847606197,0.0558683047108664,0.0255373351626023,0.0235207498355777,0.0208149374282399,0.0145326313362172,0.0121234989702969,0.00342619293360214,0.0279350880663401,0.0137073124200357,0.0143657220825916,0.0668699892651335,0.0456102566493009,0.0215503982033549,0.0471346299865255,0.0183221638264782,0.00947369078476185,0.0151339515232454,0.0585369293700959,0.00880946857846246,0.0162862764173116,0.0636145217300432,0.0174278738909629,0.0441292136129039,0.061844805306046
"144",0.0175510196636864,0.0480101109658642,0.0567111466624972,0.00864930944393831,4.32781940410653e-11,0.0596442802980071,0.0566721589491854,0.0260241014034567,0.0236754557060891,0.021139356389321,0.0150717111861916,0.0125273509142321,0.00353806099521472,0.0276669157985422,0.0138770652633224,0.0145298616700228,0.0658645605156215,0.0450419156022791,0.0220045498333895,0.0473385489622517,0.0184080388933774,0.00939870297737805,0.0153328212480965,0.0599479118919572,0.00871977091817722,0.0162235115181623,0.0631996844144699,0.017795652328481,0.0432191224885801,0.0611054783824173
"145",0.0174085649459421,0.0492210997227955,0.0568912803883088,0.00897205435598048,7.75402718546652e-11,0.0594134196336456,0.0574908539247766,0.0264888679563909,0.0238318641923206,0.0214481296617021,0.015665584533892,0.0129636460790185,0.00365632061148992,0.0273946255225794,0.0140687139622953,0.0147026851646302,0.0648150905145565,0.0444921359447428,0.0224644990578632,0.0475250246836412,0.0184831994922108,0.00932756246090689,0.0155167262338403,0.0613514653298965,0.00863421360919204,0.0161649511514776,0.0627667173612871,0.0181651566466814,0.0422580314103585,0.0602661909138031
"146",0.017262171017669,0.0504624947064985,0.0570581932709781,0.00930044937398061,1.36612425779865e-10,0.0591739974658653,0.0583240639330271,0.0269304303732392,0.0239897936145563,0.0217392138016954,0.0163216676228864,0.0134328866370193,0.00378011725272024,0.0271221461835557,0.014282465509152,0.0148845619509332,0.0637344406924547,0.0439629963945268,0.0229306136260998,0.0476966634030825,0.0185427083567668,0.00926090728946463,0.0156864044507848,0.0627425206103654,0.00855276775675473,0.0161120162449638,0.062321423601264,0.0185351919066698,0.041260095486909,0.0593373425853116
"147",0.0171102876930408,0.0517326196837951,0.057207984118793,0.00963444013983006,2.365493478397e-10,0.0589311920600743,0.0591713724743001,0.0273435626921694,0.0241493454283748,0.0220073912259617,0.0170255709467875,0.0139401253565381,0.0039097383117984,0.0268527179896666,0.014518489840424,0.015075808186042,0.0626288314489919,0.0434612553786555,0.0234052932680956,0.0478532168270141,0.0185911632649103,0.00919696112962111,0.015841979072464,0.0641159227092296,0.00847541177633794,0.0160663932295387,0.0618644439575103,0.0189046843989805,0.0402483823986464,0.0583301141911723
"148",0.016955020969326,0.0530371586457017,0.0573431577496548,0.00997296897283545,4.02286453152455e-10,0.0586907265654516,0.0600351631829942,0.027725406962518,0.0243108064778399,0.0222495699872285,0.0177754389933989,0.0144872188817237,0.00404548566766145,0.0265886217785379,0.0147773902316647,0.0152770424201007,0.0615038060992188,0.0429948340897692,0.0238870511432472,0.0479901860460326,0.0186288143176466,0.00913503891302394,0.0159837912731413,0.0654583409464961,0.0084025199593733,0.0160334093074612,0.0613964154980548,0.0192733804292965,0.0392378304975706,0.0572494023964106
"149",0.016796501156959,0.0543668836306812,0.0574627526376172,0.0103159637190493,6.71395294777669e-10,0.0584620622193037,0.0609124761708609,0.0280802409417009,0.0244747520131392,0.0224669585792351,0.0185691461272061,0.0150673634019569,0.00418798770427361,0.0263321440662493,0.0150658634880748,0.0154911280307194,0.060364221294195,0.0425580778394401,0.0243763955228666,0.0481077175705831,0.0186556877723455,0.00907478180843025,0.0161110503886307,0.0667662901838151,0.00833471065893028,0.0160121423652325,0.0609157657778129,0.0196413439283836,0.0382416154280539,0.0561158451172778
"150",0.0166347569006289,0.0557157052139849,0.0575653259053632,0.0106633572096588,1.15592411982941e-09,0.0582541358232869,0.0618001425308206,0.0284074427093225,0.0246405571142879,0.0226579948890855,0.0194060780637656,0.0156800529862675,0.00433940901398603,0.0260891078381796,0.0153766440503766,0.0157150929879306,0.0592142413011018,0.0421525400980057,0.0248738732624449,0.0482090928214425,0.0186677222167837,0.009015964176829,0.0162245857894107,0.0680361360413208,0.00827101734582506,0.0160040412974264,0.0604245615045858,0.0200088665230683,0.0372710444911129,0.0549468576698525
"151",0.0164688028385178,0.0570814420338117,0.0576419500746572,0.0110164462479261,1.96972299495213e-09,0.0580732056610978,0.0626968522839174,0.0287064666567551,0.0248082028602473,0.0228212609609055,0.0202900813177351,0.0163246247814717,0.0044983953909341,0.0258624119703179,0.0157095742181872,0.015948840674966,0.0580567501424263,0.0417847528389594,0.0253810365084533,0.0482941483716041,0.0186683735497689,0.0089575077382096,0.0163281458294077,0.0692627849230249,0.00821147954138208,0.0160105286530618,0.0599250407463404,0.0203764608809085,0.0363352470164189,0.0537539404440945
"152",0.0163002478329421,0.0584645929744357,0.0576986176618709,0.0113740322470144,3.30651046146925e-09,0.0579262746279186,0.0636013473375222,0.0289699657287158,0.0249776971284534,0.0229554931258538,0.0212061269797841,0.017004353329994,0.00466540782312685,0.0256528375412967,0.0160644572012598,0.0161922163215048,0.056895678436462,0.0414647233018305,0.0259005953844811,0.048358577107525,0.0186586242128549,0.00889900770679102,0.0164233324675133,0.0704412422032228,0.00815614611483693,0.0160350192689123,0.0594178429502876,0.0207455059518229,0.0354409555449423,0.0525479965154437
"153",0.0161292115859128,0.059857770927214,0.0577344512264297,0.0117358160825126,5.46691692343909e-09,0.0578201628916519,0.0645123814656559,0.0292007668142478,0.0251496067049103,0.0230507260746789,0.0221503646527837,0.0177186587187323,0.00484094174067317,0.0254625543025077,0.0164419874172273,0.0164455182193836,0.0557327253703635,0.0411819695474249,0.0264309946964197,0.0484022834139236,0.0186385916419827,0.00884015018226916,0.0165119228892226,0.0715553340795422,0.00810557673611593,0.0160823290791585,0.0589033726976667,0.0211173479877486,0.0345923869915899,0.0513391935614784
"154",0.0159556811179404,0.0612561514715857,0.0577485905024121,0.0121017621958492,8.90087085518955e-09,0.0577613991427516,0.0654251612782797,0.0294023647189447,0.0253229806238462,0.0231146849609424,0.0231187277992033,0.018460004297722,0.0050255706738406,0.0252937011484532,0.0168470298510566,0.0167102022459782,0.0545687190354992,0.0409373471933156,0.0269729547102145,0.0484292987067521,0.0186051892295861,0.0087799989851625,0.0165958643875625,0.0726009325470692,0.00806039888577851,0.016149510354463,0.0583808775994849,0.0214932467678892,0.0337938045140694,0.0501376200762437
"155",0.0157790815019352,0.0626572109396282,0.0577316680502844,0.012472174437585,1.42672062818493e-08,0.0577662382844461,0.0663375640654403,0.0295747707710516,0.0254976556025898,0.0231472107602895,0.0241072272013418,0.0192266382415596,0.00522328003318267,0.0251587211305787,0.0172727185190016,0.0169831235036893,0.0534039436223321,0.0407359901492849,0.027527195126144,0.0484396573290765,0.0185606433516394,0.0087183019850233,0.01667782793061,0.0735808786459035,0.00801975296207804,0.0162376194031178,0.0578535329777126,0.0218745830534256,0.0330453562972398,0.048955994694414
"156",0.0156005671007015,0.0640564952356282,0.0576883923873864,0.0128478748335401,2.25085996326766e-08,0.0578371665368979,0.0672473970198712,0.0297180593208971,0.0256734613622297,0.0231483476029796,0.0251123935614212,0.0200166657637614,0.0054319265211861,0.025051561418513,0.0177185943083972,0.0172637510209829,0.0522381855454793,0.0405898712041754,0.0280968031761299,0.0484296735951288,0.0185065607508932,0.00865490637118306,0.0167616856259295,0.0744914114403768,0.00798375182333799,0.0163476461160516,0.0573220026874937,0.0222627934757428,0.0323384690516588,0.0477988147402235
"157",0.0154202347968588,0.0654480130255667,0.0576203263625933,0.0132275950053121,3.60439039629751e-08,0.0579729809986792,0.0681503455478238,0.0298234296433193,0.0258503374435919,0.0231183995171831,0.0261232119525275,0.0208305173311058,0.00565226555870114,0.0249738691623886,0.018184163121512,0.0175515138256767,0.0510706815048606,0.0404843892014618,0.028683330738098,0.0483992210144274,0.0184431274542374,0.00858958975771111,0.0168500157342473,0.0753290340595379,0.00795251557942281,0.0164852452991152,0.0567869499988957,0.0226602782801572,0.0316676261648487,0.0466706122841463
"158",0.0152380444654868,0.0668293838465157,0.057527000709226,0.0136112916590219,5.74935595957659e-08,0.0581759076860665,0.0690416858007918,0.0298992129833436,0.0260275322077195,0.0230538802140889,0.0271345352623505,0.0216650189799792,0.00588509147474888,0.0249273025717481,0.0186700977039768,0.0178462286014232,0.0498994372393467,0.0404196403932743,0.029284857092013,0.0483529332833389,0.0183682100349652,0.00852098615811368,0.0169454613254447,0.0760807414378071,0.0079268535305984,0.0166509911513655,0.056248678948905,0.0230703247652769,0.0310262316632082,0.0455747406287636
"159",0.0150536832419766,0.0681979712527891,0.0574018090954467,0.0139989167731395,9.04551837720851e-08,0.0584469894075529,0.0699198033876007,0.0299471012908787,0.0262046989978234,0.0229564852519009,0.0281411458028124,0.0225135565018048,0.0061312370981057,0.0249178314172583,0.0191792029397467,0.0181477639660749,0.048723216139999,0.0403986816709118,0.0299019088452891,0.0482911251137842,0.0182828983616423,0.00844964313349152,0.0170507215655933,0.0767368268448897,0.00790738573361443,0.01684151346977,0.0557086444370006,0.0234925518012337,0.0304070065612269,0.0445134104747791
"160",0.0148679445976604,0.0695451525785408,0.0572451212096128,0.01439126092588,1.40371162273421e-07,0.0587860213161588,0.0707820121778028,0.0299675470818506,0.0263815347556085,0.0228322590901775,0.0291377585277376,0.0233734251461393,0.00639611610877852,0.0249522820678646,0.0197055167366488,0.0184536954368468,0.0475404028316296,0.0404346852193164,0.0305349619315656,0.048211148809228,0.0181892487197552,0.00837561034002744,0.0171715964072465,0.0773100357700814,0.00789324188643544,0.0170571789619244,0.05516788610528,0.0239280855899196,0.0298023649175405,0.0434877349971839
"161",0.0146809013354298,0.0708656943807011,0.0570623292809563,0.0147879023969043,2.14863183114617e-07,0.0592013345212511,0.0716255931875386,0.0299601274892914,0.0265572558338332,0.0226831277954052,0.0301107558901755,0.0242418422840624,0.00667755418690664,0.025023348787563,0.0202482857378645,0.0187632803263355,0.0463493931375305,0.0405103369368616,0.0311883951092927,0.0481131106891934,0.018087494092932,0.00829879109730301,0.0173116166041977,0.0777988714471553,0.00788456730100575,0.0172982681399557,0.0546270102321453,0.0243778897852239,0.0292047569638742,0.0425037726757642
"162",0.0144924993741546,0.0721607434357736,0.0568535600285492,0.0151881335873387,3.24416775788038e-07,0.059682015018075,0.072437060758964,0.0299181929035108,0.0267312384525782,0.0225112669067453,0.031058026493304,0.0251160305413512,0.00697601802013875,0.025131896542268,0.020806719033405,0.0190757744155811,0.0451486720867173,0.0406250284248527,0.0318607072981664,0.0480018349378331,0.0179763483405746,0.0082177637641563,0.0174719157563735,0.0782021676158357,0.00788150513491414,0.0175721257012608,0.0540866647103221,0.0248427499423379,0.0286069683704388,0.0415550640312886
"163",0.0143025859374219,0.0734278208638919,0.0566159857641194,0.0155918291961939,4.83202926263414e-07,0.0602161719839041,0.0732206008312196,0.0298511139610947,0.026903213065238,0.0223190949269196,0.0319745157071276,0.0259909140474604,0.00729250591719929,0.0252786795159923,0.0213811651052085,0.0193905286298321,0.0439368902504677,0.0407796201843048,0.0325498863608184,0.0478779392188151,0.0178559908407369,0.00813368209128199,0.0176550948838045,0.0785140773077289,0.00788510173087775,0.0178734469916654,0.0535482563097062,0.025326660955526,0.0280006575119055,0.0406375489988292
"164",0.0141116983517844,0.0746553750153632,0.0563454161302081,0.0159988514947534,7.22558760997785e-07,0.0607962867019051,0.0739736030256588,0.0297595253710412,0.027072783699751,0.0221058231223969,0.0328552585019337,0.0268625052636343,0.00762802290535028,0.0254742991987025,0.021972293784945,0.0197064825059201,0.0427115277577327,0.0409872115237507,0.0332558280899805,0.0477400871696907,0.0177287170079001,0.00804674002761992,0.017863669321846,0.0787173053400781,0.00789578784127329,0.0181998507951524,0.053012052944771,0.0258273565142589,0.0273798231211541,0.0397484486767477
"165",0.013919893573617,0.0758382453752635,0.0560508883610157,0.0164100480940754,1.07955361012112e-06,0.0614136742813707,0.074693336225959,0.029644071356584,0.0272386892112653,0.0218804070396127,0.0336954311435724,0.0277277923993995,0.0079888980756994,0.0257140620026024,0.0225753658779858,0.0200224974056951,0.0414718601775332,0.0412296455335328,0.0339783343876516,0.0475889182230099,0.0175947892259327,0.0079569824043205,0.0181019806987153,0.0788344302789797,0.00791256837666238,0.0185509307561714,0.052478477709446,0.0263433755182675,0.0267403603783218,0.0388846776576408
"166",0.0137271222571862,0.0769818846374959,0.0557331994058317,0.0168239709692536,1.59270839993542e-06,0.0620585675992175,0.0753700560000511,0.0295028888908989,0.0273999636567501,0.0216461745491616,0.0344746503754141,0.0285837801256903,0.00837323869875328,0.0259930078943859,0.0231893197511246,0.0203379713099951,0.0402193416533673,0.0415057613061102,0.0347216501987959,0.0474288141289858,0.0174536110939047,0.00786334513898213,0.0183786249708889,0.0788663698033667,0.0079355162622436,0.0189263117291676,0.0519479275306703,0.0268739965818077,0.0260788915526842,0.0380429637932986
"167",0.0135333471059051,0.0780842431839291,0.0553931060562049,0.0172403193799011,2.32065449963425e-06,0.0627199203649901,0.0759967761607069,0.0293342419227683,0.0275568570155498,0.0214065164680328,0.0351994314982287,0.0294249993747462,0.00878038865478155,0.0263108322510135,0.0238130585769702,0.0206523453968582,0.0389546338669031,0.0418146009856237,0.0354807301987735,0.0472606464194029,0.0173047629061479,0.00776724635986971,0.0186889049265326,0.0788143350244829,0.00796468575700638,0.0193330673246038,0.0514216941486505,0.0274182060238528,0.0253929927653803,0.0372211629313501
"168",0.0133389333985967,0.0791323517672058,0.0550236061870179,0.0176588077049148,3.33994951182883e-06,0.0633793572065173,0.0765792495231167,0.0291444716720562,0.027708934656435,0.0211648946982932,0.0358676689924793,0.0302457862177872,0.00921118907241813,0.0266673029683696,0.0244461816301658,0.0209648271587452,0.0376789171871945,0.042167671952935,0.0362538164878418,0.0470844342310307,0.0171505550066501,0.00766896932765201,0.0190344519317733,0.0786798276949577,0.00800117025773938,0.019761627306798,0.0509000185337869,0.0279752919211405,0.02468117279459,0.0364157797751366
"169",0.0131439360251136,0.0801205563174285,0.0546358421897513,0.0180792844996024,4.74909784869933e-06,0.0640230545863821,0.0771151955574769,0.0289342477467804,0.0278548650595618,0.020925832567566,0.0364762664400958,0.0310459026742486,0.00966642550217327,0.0270747491687033,0.025087443306546,0.0212745561436427,0.0363938938759315,0.0425479819170954,0.0370398867015719,0.0469016452309561,0.0169912658042329,0.00756869441009993,0.0194167045850353,0.0784413776594585,0.00804490796443768,0.0202109909445005,0.050382454991306,0.0285440462665399,0.0239428435671655,0.0356215784329149
"170",0.0129483424581089,0.0810589029134431,0.0542312056695279,0.0185012099046574,6.67307569851559e-06,0.0646384474394204,0.0776024041270112,0.0287042394813837,0.0279926907707637,0.0206949186707235,0.0370224634434293,0.0318227758236629,0.0101521391970309,0.0275176113733142,0.0257336136016967,0.0215816982694114,0.0351017840249568,0.0429540297490908,0.0378379553531924,0.0467154864320268,0.016826802356367,0.00746610082053039,0.0198369046774892,0.07812645294394,0.00809473407884443,0.0206800972002942,0.0498690995560508,0.0291193788213315,0.0231782866321057,0.0348364143495759
"171",0.0127522275726678,0.0819460001771543,0.0538111189781993,0.0189237012479585,9.34898409997221e-06,0.0652131451239386,0.0780195900395899,0.0284516602331724,0.0281236699911308,0.0204751762842758,0.0374855805954869,0.0325739318686815,0.0106669781857899,0.027994446988679,0.0263833884615657,0.0218861265186477,0.0338054730372837,0.0433843100677724,0.0386489843745584,0.0465269720315761,0.0166565020425208,0.00736243173883717,0.0203056839138693,0.0777384218986585,0.00815050479535817,0.0211693105528974,0.0493601550272738,0.0296986192637614,0.022387848552187,0.0340586446866919
"172",0.0125558318125915,0.0827690104356746,0.0533737420098435,0.01934629289562,1.30947007272141e-05,0.0657350947764356,0.0783796633258569,0.0281782439997196,0.0282473830945516,0.0202698171847354,0.0378777246058723,0.0332923690504019,0.0112083050078514,0.0285036858320066,0.027035445376814,0.022187787025422,0.0325100449587558,0.0438456087006509,0.03946720357501,0.0463372759446139,0.0164824647930621,0.00725801686711037,0.0208165963798579,0.0772803843400747,0.00821204072633819,0.0216794567262109,0.0488569480771464,0.0302788721432156,0.021572228808663,0.0332871623773489
"173",0.0123592223305014,0.0835214882606359,0.0529252261854352,0.0197684989593349,1.81302618486829e-05,0.066180112494998,0.0786834274890736,0.0278878198830279,0.0283628889589066,0.0200819044576874,0.0382019167867295,0.0339731905567975,0.0117763107246939,0.029047233035541,0.0276882557611659,0.0224863575517033,0.0312195475528521,0.0443255725475396,0.0402907822781256,0.0461489215184087,0.0163049736851627,0.00715314459470406,0.0213676744935691,0.0767556491157585,0.00828006770600665,0.0222041276158758,0.0483577191399569,0.030857030256029,0.0207375334301257,0.032521423317442
"174",0.0121624736847858,0.0842177524365831,0.0524688055882568,0.020189238435491,2.481913985884e-05,0.0665383138015726,0.0789295596488049,0.0275810814308391,0.0284665641626774,0.0199143374319379,0.0384580954785381,0.0346199983548802,0.0123710700192457,0.029624244400601,0.0283393665256842,0.0227820835197516,0.029938162709546,0.0448220304147373,0.0411178032365599,0.0459632764023856,0.0161242386042694,0.00704852877290436,0.021958886263801,0.0761541584832442,0.00835381341637267,0.022741895005572,0.0478622440075534,0.031427622134239,0.0198875972089282,0.0317630495412366
"175",0.011965779309529,0.0848572180045807,0.0520062683627216,0.0206076770179861,3.36009544832888e-05,0.0668077492632128,0.0791087024595385,0.027258732140817,0.0285611066489061,0.019777503029845,0.0386466233338333,0.0352311757890695,0.0129968058941699,0.030224928472141,0.028987265312057,0.0230759145780495,0.0286702406933847,0.0453333694287023,0.0419460706999579,0.0457813508391593,0.0159397195458206,0.00694477666947053,0.0225900065927792,0.0754926912945263,0.00843203095234593,0.0232913030673029,0.0473702702561922,0.0319858365990518,0.0190268744067428,0.0310121414439041
"176",0.0117692656261137,0.0854285310585456,0.0515393770086153,0.0210233100307921,4.50006160451192e-05,0.0669818632023202,0.0792118973758376,0.0269178424807697,0.0286461539539666,0.0196676739942403,0.038752724623086,0.0358052413491358,0.0136527364944122,0.0308467345051573,0.0296305865395463,0.0233683412360338,0.0274202293293502,0.045861734560985,0.0427714738474901,0.0456050822982324,0.0157530885983578,0.0068422379087383,0.0232653638453314,0.074779834160288,0.00851425142660794,0.0238521550226173,0.0468820752841334,0.0325285269010904,0.0181603629241386,0.0302703374099003
"177",0.0115730224444491,0.0859245241815899,0.0510721918255525,0.021435499115811,5.96373941867326e-05,0.067055577392707,0.0792540269973714,0.0265624323803203,0.0287213471255725,0.0195865603744212,0.0387904221379109,0.0363349261024062,0.0143340278446674,0.031487017649383,0.0302679724715338,0.0236599246090103,0.026193936485357,0.0463995303071557,0.0435913312917695,0.0454381431880802,0.0155646212429507,0.00674126396260592,0.0239855699726687,0.0740199900508014,0.00859996411916571,0.0244217059514462,0.0463967201387823,0.0330519558924822,0.0172935129811587,0.0295397392968189
"178",0.0113772787092501,0.0863628460975296,0.0506074094249111,0.021843393001485,7.85021565351785e-05,0.0670253557162175,0.0792348779730442,0.0261946195393281,0.0287815122798169,0.0195356337069546,0.0387676853922247,0.0368169140497638,0.0150398738483409,0.0321455617106226,0.0308965876249705,0.0239514942758506,0.0250005317370861,0.0469445177491702,0.0444032553508889,0.0452796281806905,0.0153745924067242,0.00664374588722608,0.0247428689639354,0.0732176965955427,0.00868897597980499,0.0249965999049748,0.0459132318558591,0.0335523965602767,0.0164321204863829,0.0288227788984797
"179",0.0111823304260434,0.086743762251637,0.0501468925103194,0.0222442510632245,0.000103203907088671,0.0668729670571902,0.0791543586532631,0.0258152892265507,0.0288304105705408,0.0195160929068951,0.0386876005436816,0.0372577377284824,0.015769331423138,0.0328148597524474,0.0315138484092635,0.0242444567309214,0.0238401891993425,0.0474951743511422,0.045204835665957,0.0451303961883574,0.0151830264236935,0.00654925948887005,0.0255361304236953,0.0723723901998717,0.00877994728740298,0.0255753015559884,0.0454311442974611,0.034024974633514,0.0155822057974744,0.028122153382447
"180",0.0109881773571705,0.0870583708977457,0.0496934549448354,0.022638787084878,0.00013425033053544,0.0666065854930922,0.0789936891220818,0.0254253620330868,0.0288679891358476,0.019533520271926,0.0385536057852886,0.0376568418575079,0.0165238164834254,0.0334901035593481,0.0321199139796714,0.0245397350426048,0.0227165528817442,0.0480501182840017,0.045991028942926,0.0449926678724367,0.0149908676831448,0.00645816307519206,0.0263641380969375,0.0714937900532439,0.0088717709556953,0.0261562830903966,0.044949978229014,0.0344579681743918,0.0147523894763411,0.0274435760768183
"181",0.0107949356732894,0.0872992394986024,0.0492530231366649,0.023026298842946,0.000172843822484982,0.0662397320048317,0.0787680565513433,0.0250232409923527,0.0288939740034057,0.0195886042642449,0.0383602526061942,0.038013792160842,0.0173025502339135,0.0341681070294443,0.0327135615756866,0.0248382817293701,0.0216328889145656,0.0486054728337509,0.0467566098800613,0.0448711751341665,0.0147984032833578,0.00637087093932712,0.0272258369105504,0.0705918843018323,0.00896367008913007,0.0267374703635586,0.0444688859749791,0.0348547474219823,0.0139492026258115,0.0267910407865122
"182",0.0106030655973768,0.0874858801907244,0.0488250562252237,0.0234060860518358,0.000220309612879711,0.0657775427697099,0.0784832575045495,0.0246138099769628,0.0289037082319161,0.019676534226393,0.0381205287042715,0.0383219547096092,0.0180994798639416,0.0348455652399934,0.0332935951043383,0.0251410808067732,0.0205920469026983,0.0491596535833073,0.0475019616296866,0.0447626496727359,0.0146058845104698,0.00629024983973006,0.0281280652197841,0.0696718333792343,0.00905483909962636,0.0273163346188021,0.0439870253432279,0.0352123234309001,0.0131772152907935,0.0261653174463759
"183",0.0104129074597756,0.0876193442623933,0.0484111916127668,0.023775684212674,0.000278087956330403,0.0652265056855227,0.0781403177144247,0.0241984059345789,0.0288997298449193,0.0197969313002033,0.0378445386093253,0.0385796923662844,0.0189128318948937,0.0355151856508656,0.0338558776406701,0.025450486388129,0.019596426558963,0.0497113694801374,0.0482248104656978,0.0446676829223445,0.0144138621042668,0.00621475890239265,0.029059809428916,0.0687388501019363,0.00914371471040513,0.0278914885406591,0.0435039024938301,0.0355279435666552,0.0124414604278108,0.0255690792031765
"184",0.0102243164859797,0.0876936619480433,0.0480130440453013,0.0241336265784595,0.000347722685776308,0.0645943654351408,0.0777350510778582,0.023778357421331,0.0288831169194516,0.0199491905219418,0.0375374484018231,0.0387950787409066,0.0197407325649163,0.0361739391020667,0.0343986910644622,0.0257681322352888,0.0186540073754647,0.0502569370532105,0.0489229444531985,0.0445883227359265,0.0142227056129616,0.00614470872381657,0.0300196759501668,0.0677982993741874,0.00922902234822912,0.0284616012515645,0.0430190346930377,0.0357991049295729,0.011746346165247,0.025004755893952
