"","Animal_A.tifdiff_vec.txt","Animal_B.tiffdiff_vec.txt","Animal_C.tifdiff_vec.txt","Animal_D.tifdiff_vec.txt","Animal_E.tifdiff_vec.txt","Animal_F.tifdiff_vec.txt","Animal_G.tifdiff_vec.txt","Animal_H.tifdiff_vec.txt","Animal_I.tifdiff_vec.txt","Animal_J.tifdiff_vec.txt","Animal_K.tifdiff_vec.txt","Animal_L.tifdiff_vec.txt","Animal_M.tifdiff_vec.txt","Animal_N.tifdiff_vec.txt","Animal_O.tifdiff_vec.txt","Animal_P.tiffdiff_vec.txt","Animal_R.tiffdiff_vec.txt","Animal_U.tifdiff_vec.txt","Animal_V.tifdiff_vec.txt","Animal_W.tifdiff_vec.txt","Animal_X.tifdiff_vec.txt","Animal_Y.tifdiff_vec.txt","Animal_Z.tifdiff_vec.txt","Animal_Z1.tifdiff_vec.txt","Animal_Z10.tiffdiff_vec.txt","Animal_Z2.tifdiff_vec.txt","Animal_Z4.tifdiff_vec.txt","Animal_Z6.tiffdiff_vec.txt","Animal_Z8.tiffdiff_vec.txt","Animal_Z9.tiffdiff_vec.txt"
"21",0.000141153442251733,0.0117863750427827,0.00134841759749706,0.00109212944343901,0.00043763730412005,0.0123791995139644,0.00467229220375137,0.000632638592876542,0.000651566788783071,0.00622746953400388,0.00416716999136661,0.000697025566561579,0.00121196369341419,0.00842182675210558,0.000446829320705532,0.000447791591047941,0.000432498931229572,0.00308727698380531,0.050930177293394,0.00244358983201491,0.000909905114868657,0.00109648482626007,0.00206926885770283,0.00435438331310908,0.0171879438285328,7.51615833798037e-05,0.00127097670861316,0.000127891954709294,0.000539563814632948,0.00103404681491311
"22",0.000160966916097089,0.0129816502723644,0.00150356438584533,0.00124014726722891,0.000494426378807604,0.0139010756079597,0.00522953040500604,0.000712585981419635,0.000759827829929743,0.00702303114323441,0.00487936965085854,0.000789550261034951,0.00135230296792061,0.00935785249394018,0.000511051986102772,0.000524583625108265,0.000504389095511928,0.00351560068289345,0.0578323324261762,0.0027804602327382,0.00105375678386873,0.00125258512296793,0.002428974145748,0.00494022629239331,0.0200396047777737,8.38186279984316e-05,0.00145235016919484,0.000149944713469962,0.000641009542993885,0.00117178259531417
"23",0.000182957137949284,0.0141547313135457,0.00166325506548282,0.0014024997043587,0.000557567355160058,0.0154868212801265,0.00581096766321012,0.000803448603947947,0.000882559225261222,0.00787270605034842,0.00567644480942882,0.000890815839074038,0.00150319460661984,0.0103182469796787,0.00058414292777372,0.000611896510393943,0.000585328131933557,0.00398304167568949,0.0651730365824562,0.00314776716663111,0.00121695305295536,0.00142593170956231,0.00283448882485364,0.00558556334538861,0.0231074469627826,9.30268252835986e-05,0.00165088732186341,0.000174890743256083,0.000757884752836192,0.00131828638781936
"24",0.000207284522300805,0.0152825054922562,0.00182569452724265,0.00157989685516392,0.000627768548517707,0.0171205757161222,0.00641517420357189,0.000903132097026969,0.0010247714792829,0.00878077894239013,0.00656248307324857,0.00100123709959166,0.00166486265114658,0.0112983556738411,0.000666207827020059,0.000711020701772708,0.000676014356192871,0.00449381251361693,0.0729356195859154,0.00354439663738747,0.00140332669821454,0.0016142310345056,0.00328889633393054,0.00628902645459338,0.0263450255768346,0.000102771243958571,0.00186746091943519,0.000202964128140179,0.000890450170860452,0.00147277005043765
"25",0.000234960215487146,0.0163393007328698,0.0019885765542577,0.00177303640285541,0.000704312056705687,0.0187842764113779,0.00703946588306913,0.00101210703718848,0.00118516726560709,0.00974059792884631,0.00755464391138139,0.00112122109417215,0.00183855752006803,0.0122951730757684,0.000757007987582878,0.000826709403036417,0.000780087663117898,0.00505281327399643,0.0811088981093627,0.00396976127309265,0.00161098924244323,0.00181759012227958,0.00379643424641398,0.00704623828721181,0.0296753424220794,0.000113070244851107,0.00210303147125033,0.000234640419539346,0.00103982683739956,0.00163462811329099
"26",0.000265878502647477,0.0173149771793028,0.00214909883071032,0.00198645898904182,0.000787507984922942,0.0204496813725584,0.00768091906036883,0.00113092174368282,0.00136543233009993,0.010743814099307,0.00865198610370454,0.00125478106810448,0.00202646967752288,0.0133077162500999,0.000857134805188249,0.000957142443336296,0.00089634654027834,0.0056526213652165,0.0896829417765209,0.0044251801061259,0.00184137291938828,0.00203599022427549,0.00437097221142442,0.00785752124138586,0.0330044570887094,0.000123943184046471,0.00236073972050293,0.000270752393742166,0.00120707149948607,0.00180271646268075
"27",0.000299948160665293,0.0181986315390467,0.00230511716013283,0.00221939948493883,0.000877666547348755,0.0220904800993701,0.00834011641386208,0.00126182538341304,0.00156730200437695,0.0117863382415544,0.00984560208128948,0.00139905000354449,0.0022256061790976,0.0143373091913923,0.000967193782280498,0.00110357811661864,0.00102499570451455,0.0062927681093158,0.0986403213726289,0.00491245844883157,0.00209591160445776,0.0022692824149679,0.0050035707918208,0.00872291812864266,0.0362461786371137,0.000135232176310436,0.00264287241407739,0.000310847777166374,0.00139315484957397,0.0019747150458086
"28",0.000337380420400937,0.0189836137256602,0.00245459425228058,0.00247057060907621,0.000976696878013502,0.0236830044975375,0.00901939132731854,0.00140699405587991,0.00179253868757338,0.0128638846736801,0.0111347740171458,0.00155430254641244,0.00243592666310356,0.0153925215842749,0.00109049475713324,0.00126731385856568,0.00116666818874182,0.00697242362816796,0.107946423056384,0.00543396376800271,0.00237603681950037,0.00251808046875794,0.00569583726676206,0.0096421948944288,0.03934661750802,0.000146889493408548,0.00294878604734802,0.000355134853986137,0.00159893914383364,0.00214925465730094
"29",0.000378801235850465,0.0196680475364111,0.00259564448800642,0.00274049716260362,0.00108469625935228,0.0252034745399689,0.00972309847630824,0.00156456045435956,0.00204290599910401,0.0139720834662537,0.0125176031056014,0.00172082298631004,0.00265735233620185,0.0164789690255812,0.00122680758232875,0.00144968420848098,0.00132196260409602,0.00769039082131292,0.117543792513005,0.00599268609673797,0.00269098258165341,0.00278332571409563,0.0064489177991882,0.0106227607605652,0.0422948892764586,0.000158862826312036,0.00328042011123634,0.00040380725717718,0.00182833032058277,0.0023249720291539
"30",0.000425455262301349,0.020255256247691,0.00272659603161046,0.00302966896195138,0.00120090649981237,0.0266285034254618,0.0104578504353211,0.00173518256531097,0.00232247724791601,0.0151072006295834,0.0139909761594267,0.00189913532505358,0.00289179999902435,0.0176056967125696,0.00137566279123263,0.00165542670371001,0.00149341128851492,0.00844932034186811,0.127354996265066,0.00659341871785322,0.00303610503752824,0.00306157647534812,0.00726346274598632,0.011660286856222,0.0451096421443632,0.000171095395546525,0.00364000117732847,0.000457041825534808,0.00207992098986866,0.00250055469594998
"31",0.00047650327278592,0.0207540896449608,0.00284605141501199,0.00334283193391008,0.00132562872599893,0.0279356072237614,0.0112327151282807,0.00191953062168988,0.0026349707625238,0.016267492436342,0.0155594916368149,0.00209307531516863,0.0031386058800321,0.0187829553003028,0.00153774845629178,0.00188638864432446,0.00168216200962679,0.00924606781006478,0.137295986464898,0.00724791856435123,0.00341197402142475,0.00335194877895389,0.0081395937461316,0.0127482801095406,0.0478119674671949,0.000183547367430246,0.00403005639988307,0.000515579070517781,0.00235278791346225,0.0026747872765504
"32",0.000532209392682164,0.0211791481810912,0.00295107634639462,0.00367875267770994,0.00145916240378171,0.0290913446382764,0.0120721128977682,0.00212309807233692,0.00297808126482804,0.0174447291479888,0.0172144566689442,0.00229906472608726,0.00339551717543021,0.0200210914300416,0.00171376198449103,0.00214135821775585,0.00188620819801848,0.010072843184917,0.147297859277308,0.00795522851947256,0.00381979654826036,0.00365344315998325,0.00908846961482944,0.0138852479467057,0.0504009529794751,0.000196069574958553,0.00445342200431573,0.000579714363560543,0.00264686036339839,0.00284624870069149
"33",0.000592842673502869,0.0215491535017003,0.0030422098971497,0.00403531631732284,0.0016042011519284,0.0300640750549077,0.0129865538968296,0.00234395228751372,0.00335283423426622,0.0186365288606035,0.0189368128666694,0.00251717740816074,0.00366213430978164,0.0213297046836244,0.00190816204725293,0.00242180539949828,0.00210575631178613,0.0109264623353012,0.157330251085465,0.0087211653769619,0.00426071082756319,0.00396495353370927,0.0100983276672543,0.0150695451482855,0.0528420215667024,0.000208592163360776,0.00491896932355857,0.000648821263060164,0.00296182663035625,0.00301393138723243
"34",0.00066054494392972,0.0219019362118084,0.00312040240189635,0.00441273220675848,0.00175988323823725,0.0308575659667745,0.013994434218839,0.00258162802399521,0.00375992151146623,0.0198413552925247,0.0207174712424312,0.00274745334712522,0.00393802000573019,0.022716789130059,0.00212015353570823,0.00272920819395848,0.00234091920695224,0.0118034649526293,0.167425003073576,0.0095517517500278,0.00474068315046266,0.00428569077103549,0.0111644939102365,0.016299394585032,0.0550972246417854,0.00022104591121928,0.00542910061319805,0.000722923800537151,0.00329712771464382,0.00317783176433581
"35",0.000734615193572489,0.0222747414590432,0.00318637265247722,0.00481116887075601,0.00192558133650715,0.0314616606456368,0.0151168123656074,0.00283690367160419,0.00419964808007959,0.0210586037369025,0.0225466947197113,0.00299047439515457,0.00422491540302883,0.0241879583324099,0.00234897840883756,0.00306505038172947,0.00259192431198301,0.0127001400071287,0.177660229993677,0.01045299672228,0.00526165471022904,0.00461469494710134,0.012284020099338,0.0175790740074879,0.0571534370848886,0.000233362630878398,0.00598509641356516,0.000802011020723867,0.00365195450228089,0.00333803586764534
